delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
8777.000,10236.000,1018.000,2208.000,1357.000,1089.000,376.000,463.000,0.000,0.000,0.000,0.000
699835.000,329948.000,88196.000,285376.000,52230.000,45696.000,27913.000,16011.000,0.000,0.000,53.000,0.000
297501.000,26613.000,12106.000,7259.000,51136.000,9013.000,14504.000,1913.000,0.000,0.000,29.000,0.000
220758.000,156392.000,83473.000,44750.000,96659.000,22325.000,14636.000,9609.000,0.000,0.000,237.000,0.000
319196.000,113193.000,16657.000,2434.000,16284.000,9627.000,2391.000,1604.000,0.000,0.000,58.000,0.000
158457.000,196353.000,139487.000,52839.000,55292.000,28756.000,13247.000,4489.000,0.000,0.000,66.000,0.000
822058.000,343651.000,19078.000,60648.000,53738.000,49038.000,15927.000,3904.000,35.000,51.000,-23.000,0.000
271284.000,50269.000,32468.000,35545.000,27445.000,23594.000,3263.000,2521.000,37.000,48.000,26.000,0.000
1002971.000,43640.000,81460.000,19979.000,63842.000,63212.000,28006.000,4787.000,50.000,61.000,-5.000,0.000
770684.000,347429.000,50761.000,86612.000,24108.000,17794.000,15215.000,6718.000,74.000,74.000,-44.000,0.000
130620.000,192020.000,89515.000,46444.000,26853.000,56444.000,14345.000,3787.000,60.000,66.000,114.000,0.000
85294.000,23863.000,14940.000,36674.000,16687.000,13791.000,8866.000,3942.000,63.000,80.000,68.000,0.000
106620.000,58836.000,49083.000,55628.000,54326.000,21973.000,7903.000,2836.000,60.000,83.000,41.000,0.000
106417.000,170085.000,71776.000,58362.000,30168.000,28283.000,21446.000,9037.000,40.000,84.000,2.000,0.000
955385.000,228719.000,26327.000,49309.000,38545.000,35694.000,21958.000,9049.000,54.000,91.000,27.000,0.000
131979.000,94910.000,20735.000,17441.000,6107.000,32770.000,4045.000,2731.000,48.000,81.000,74.000,0.000
705300.000,42770.000,105294.000,31401.000,57733.000,43237.000,20243.000,16217.000,54.000,66.000,-82.000,0.000
1415004.000,51264.000,42089.000,19635.000,13805.000,7713.000,3233.000,3849.000,64.000,69.000,34.000,0.000
1007341.000,732103.000,89909.000,93063.000,65892.000,34007.000,13617.000,3859.000,61.000,77.000,83.000,0.000
611232.000,125319.000,10590.000,88984.000,69201.000,40200.000,15244.000,4063.000,43.000,75.000,160.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
86.000,74.000,26.000,16.000,7.000,6.000,8.000,2.000,0.000,0.000,26.000,0.000
38589.000,25586.000,16115.000,6142.000,7398.000,1535.000,1001.000,830.000,0.000,0.000,64.000,0.000
1410362.000,140132.000,33786.000,33485.000,24173.000,12420.000,10095.000,5740.000,0.000,0.000,52.000,0.000
420575.000,61980.000,33591.000,34824.000,33275.000,26108.000,12986.000,2687.000,0.000,0.000,68.000,0.000
1836697.000,85257.000,21162.000,141253.000,21260.000,24457.000,4852.000,4732.000,0.000,0.000,32.000,0.000
420954.000,130119.000,64665.000,32918.000,32085.000,17808.000,11866.000,2461.000,43.000,51.000,-9.000,0.000
1356369.000,239081.000,72950.000,38054.000,20919.000,30146.000,16054.000,3964.000,47.000,50.000,22.000,0.000
401392.000,137155.000,26068.000,31691.000,46969.000,25707.000,19294.000,7897.000,51.000,40.000,22.000,0.000
53074.000,34711.000,28120.000,56994.000,18050.000,6734.000,4109.000,2126.000,61.000,24.000,147.000,0.000
319005.000,206850.000,42503.000,34124.000,15012.000,38022.000,11133.000,4279.000,56.000,27.000,64.000,0.000
734517.000,118939.000,24206.000,22764.000,46047.000,31576.000,15929.000,10634.000,61.000,14.000,8.000,0.000
181971.000,126224.000,31439.000,37194.000,24528.000,19641.000,6769.000,3709.000,70.000,7.000,73.000,0.000
482754.000,89432.000,24061.000,19901.000,36361.000,43091.000,9617.000,3846.000,67.000,14.000,89.000,0.000
917733.000,104297.000,27581.000,4847.000,10802.000,5302.000,1933.000,2650.000,88.000,1.000,16.000,0.000
317786.000,97715.000,6405.000,3422.000,25122.000,6827.000,3431.000,2436.000,74.000,1.000,90.000,0.000
508712.000,166190.000,20586.000,11255.000,96285.000,27713.000,21014.000,14990.000,60.000,1.000,-33.000,0.000
924323.000,181844.000,138106.000,45799.000,28306.000,42795.000,14001.000,2835.000,63.000,1.000,148.000,0.000
275969.000,101988.000,5811.000,26592.000,24540.000,11156.000,20361.000,6522.000,51.000,1.000,-39.000,0.000
1657708.000,107362.000,20837.000,21920.000,41075.000,48611.000,10697.000,5922.000,60.000,13.000,10.000,0.000
252069.000,268737.000,162906.000,41680.000,154413.000,16058.000,16256.000,3573.000,78.000,26.000,120.000,0.000
2015629.000,142855.000,35066.000,66432.000,52440.000,38971.000,22521.000,4043.000,61.000,44.000,67.000,0.000
359233.000,113828.000,28320.000,60673.000,78321.000,19620.000,16842.000,4093.000,64.000,38.000,129.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
625501.000,308591.000,264985.000,223982.000,326049.000,285600.000,65541.000,39173.000,0.000,0.000,-341.000,0.000
653890.000,125236.000,23428.000,6217.000,43828.000,43878.000,18011.000,10080.000,0.000,0.000,-961.000,0.000
2349902.000,200208.000,27134.000,29622.000,72108.000,42116.000,9489.000,5020.000,0.000,0.000,34.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
1994179.000,1789676.000,465977.000,842311.000,794750.000,514524.000,110960.000,75844.000,0.000,0.000,28.000,0.000
12.000,10.000,1.000,3.000,2.000,3.000,0.000,0.000,0.000,0.000,28.000,0.000
95.000,90.000,140.000,87.000,36.000,25.000,8.000,8.000,0.000,0.000,27.000,0.000
604548.000,82369.000,37433.000,34623.000,13979.000,8303.000,18073.000,5161.000,0.000,0.000,392.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
63918.000,71079.000,23419.000,21666.000,10763.000,7652.000,1751.000,1093.000,0.000,0.000,39.000,0.000
127167.000,24694.000,4493.000,4256.000,2725.000,486.000,1234.000,284.000,0.000,0.000,58.000,0.000
882581.000,16912.000,7694.000,3628.000,3428.000,1745.000,900.000,451.000,0.000,0.000,232.000,0.000
31472.000,16093.000,4456.000,1663.000,1506.000,1281.000,1425.000,122.000,0.000,0.000,43.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
282406.000,293176.000,118705.000,244751.000,328205.000,288350.000,12452.000,10813.000,0.000,0.000,-661.000,0.000
1321321.000,195734.000,32590.000,18393.000,9240.000,5447.000,2225.000,1141.000,0.000,0.000,144.000,0.000
1038451.000,170554.000,252866.000,331045.000,157134.000,205327.000,159079.000,25696.000,0.000,0.000,51.000,0.000
411711.000,332064.000,26430.000,13601.000,31555.000,22492.000,15738.000,3890.000,0.000,0.000,745.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
322.000,90.000,27.000,36.000,29.000,16.000,7.000,6.000,0.000,0.000,32.000,0.000
202782.000,133472.000,35643.000,38207.000,6724.000,3927.000,4229.000,238.000,0.000,0.000,-18.000,0.000
406479.000,43437.000,9329.000,6797.000,7900.000,7512.000,6924.000,2779.000,0.000,0.000,-423.000,0.000
315819.000,56664.000,7385.000,23478.000,8700.000,8050.000,5137.000,1950.000,0.000,0.000,500.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
1314.000,229.000,210.000,212.000,160.000,119.000,33.000,5.000,0.000,0.000,49.000,0.000
13426.000,9877.000,4676.000,12181.000,6919.000,1950.000,1730.000,523.000,0.000,0.000,65.000,0.000
967597.000,122772.000,7118.000,13908.000,15583.000,12878.000,7396.000,689.000,0.000,0.000,138.000,0.000
299437.000,58509.000,96895.000,62753.000,39389.000,67966.000,26499.000,16590.000,0.000,0.000,184.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
1911.000,427.000,31.000,175.000,184.000,70.000,21.000,60.000,0.000,0.000,56.000,0.000
155116.000,7411.000,1586.000,5460.000,4388.000,2300.000,841.000,298.000,0.000,0.000,38.000,0.000
1695257.000,655154.000,171551.000,346921.000,84418.000,40522.000,45368.000,3390.000,0.000,0.000,183.000,0.000
582912.000,50019.000,35781.000,73947.000,32798.000,40376.000,48155.000,16548.000,0.000,0.000,118.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
11107.000,15918.000,11980.000,29693.000,14984.000,6680.000,1098.000,341.000,0.000,0.000,85.000,0.000
40912.000,38552.000,32619.000,5228.000,5914.000,6535.000,5518.000,987.000,0.000,0.000,105.000,0.000
1247410.000,264953.000,13568.000,137169.000,272814.000,33388.000,70392.000,6952.000,0.000,0.000,139.000,0.000
99144.000,43863.000,1302.000,14661.000,5517.000,7073.000,4110.000,1104.000,0.000,0.000,36.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
549095.000,602203.000,161204.000,64188.000,71139.000,67486.000,15611.000,9247.000,0.000,0.000,6.000,0.000
1247996.000,17242.000,26493.000,49324.000,31312.000,16511.000,7426.000,2542.000,0.000,0.000,106.000,0.000
649460.000,53107.000,10579.000,10257.000,41076.000,7823.000,9641.000,2149.000,0.000,0.000,169.000,0.000
501311.000,120994.000,11117.000,30018.000,12706.000,7835.000,7412.000,3012.000,0.000,0.000,12.000,0.000
704065.000,140737.000,16336.000,26839.000,66990.000,13163.000,7916.000,2028.000,30.000,35.000,-21.000,0.000
1048940.000,105436.000,11129.000,26978.000,38120.000,21376.000,4313.000,3360.000,27.000,26.000,80.000,0.000
502670.000,169504.000,51222.000,177263.000,172972.000,38589.000,33339.000,9280.000,37.000,20.000,4.000,0.000
900886.000,272551.000,145632.000,110381.000,277619.000,50145.000,44974.000,37207.000,40.000,23.000,100.000,0.000
195980.000,65212.000,7942.000,23154.000,3605.000,6140.000,5218.000,1789.000,48.000,27.000,107.000,0.000
310118.000,58880.000,32630.000,33084.000,12314.000,14410.000,10381.000,4464.000,47.000,38.000,108.000,0.000
472973.000,100232.000,6432.000,36241.000,31075.000,20132.000,7931.000,5364.000,43.000,53.000,42.000,0.000
893218.000,198070.000,7823.000,36566.000,24942.000,13479.000,9221.000,1562.000,48.000,43.000,96.000,0.000
2115426.000,97690.000,39342.000,14829.000,25017.000,18765.000,34079.000,10550.000,41.000,34.000,-88.000,0.000
649606.000,4144.000,6734.000,31944.000,9968.000,15639.000,5530.000,1009.000,53.000,30.000,64.000,0.000
2207008.000,370993.000,54100.000,123663.000,117526.000,51743.000,27244.000,11488.000,70.000,37.000,-22.000,0.000
253492.000,127416.000,32414.000,24297.000,19522.000,10934.000,9495.000,1731.000,61.000,38.000,112.000,0.000
2038874.000,445826.000,62473.000,49855.000,93221.000,54244.000,51855.000,7301.000,61.000,47.000,195.000,0.000
126589.000,43488.000,24219.000,3651.000,7438.000,5862.000,5659.000,2739.000,54.000,38.000,11.000,0.000
719118.000,104829.000,18564.000,35364.000,30500.000,22552.000,15812.000,2123.000,29.000,26.000,19.000,0.000
395120.000,232782.000,52361.000,53014.000,51225.000,65325.000,51368.000,18082.000,38.000,27.000,-20.000,0.000
765040.000,79450.000,10147.000,12052.000,25009.000,23760.000,7131.000,1041.000,57.000,26.000,38.000,0.000
699182.000,54445.000,51286.000,135642.000,18685.000,16078.000,22519.000,3187.000,74.000,24.000,-77.000,0.000
1931385.000,181671.000,11949.000,24570.000,16371.000,45424.000,54773.000,5058.000,69.000,43.000,40.000,0.000
333200.000,321739.000,97262.000,72670.000,131267.000,73671.000,69496.000,14776.000,75.000,30.000,114.000,0.000
1433237.000,651381.000,88974.000,34709.000,80747.000,46652.000,46945.000,7988.000,69.000,30.000,37.000,0.000
3189887.000,388692.000,263233.000,93336.000,80730.000,131812.000,61724.000,6939.000,48.000,34.000,245.000,0.000
69744.000,46189.000,2209.000,15018.000,8325.000,5697.000,24250.000,1463.000,64.000,16.000,23.000,0.000
898311.000,196301.000,126179.000,93872.000,163339.000,63047.000,43284.000,8062.000,51.000,24.000,-72.000,0.000
304764.000,62618.000,83182.000,8971.000,20253.000,13418.000,11976.000,3745.000,54.000,30.000,-35.000,0.000
1168332.000,111273.000,22362.000,15864.000,17797.000,28903.000,17502.000,3609.000,60.000,53.000,171.000,0.000
1868299.000,175324.000,66755.000,47771.000,31217.000,20279.000,14371.000,2983.000,60.000,43.000,-248.000,0.000
263697.000,91987.000,16339.000,6602.000,10052.000,5574.000,2324.000,585.000,54.000,50.000,-40.000,0.000
1774731.000,505464.000,225378.000,84193.000,200786.000,69053.000,107348.000,32659.000,35.000,38.000,103.000,0.000
1258153.000,63041.000,16257.000,20492.000,16657.000,11120.000,6309.000,8380.000,35.000,27.000,87.000,0.000
85064.000,18849.000,5812.000,4704.000,3589.000,3689.000,5299.000,1493.000,24.000,34.000,-3.000,0.000
718910.000,157694.000,151155.000,136713.000,44999.000,31255.000,36310.000,26566.000,35.000,30.000,-104.000,0.000
528824.000,72618.000,4056.000,29471.000,37158.000,24821.000,18390.000,2767.000,43.000,51.000,-9.000,0.000
953426.000,262891.000,128982.000,84864.000,133363.000,119185.000,25634.000,11616.000,60.000,47.000,-5.000,0.000
2113768.000,267488.000,161921.000,130371.000,120326.000,66620.000,33330.000,15631.000,74.000,47.000,136.000,0.000
281499.000,326907.000,24990.000,62331.000,96627.000,80385.000,26856.000,9019.000,74.000,51.000,154.000,0.000
91749.000,36909.000,22056.000,18026.000,10474.000,6061.000,4455.000,2656.000,88.000,27.000,128.000,0.000
191964.000,205720.000,18110.000,11590.000,10629.000,23882.000,8464.000,5493.000,69.000,40.000,135.000,0.000
1569495.000,108529.000,124010.000,257851.000,157254.000,63091.000,36412.000,10620.000,53.000,26.000,98.000,0.000
902919.000,446325.000,171895.000,119106.000,119205.000,84267.000,27965.000,9472.000,54.000,30.000,-38.000,0.000
1248077.000,175439.000,27025.000,74581.000,14521.000,25085.000,25918.000,5291.000,47.000,44.000,26.000,0.000
1033480.000,58302.000,50226.000,27143.000,26763.000,16238.000,11355.000,2894.000,50.000,40.000,-25.000,0.000
2061086.000,152608.000,45659.000,55447.000,39007.000,33932.000,43550.000,14245.000,53.000,61.000,172.000,0.000
631190.000,73966.000,34663.000,5208.000,21653.000,23633.000,10464.000,3080.000,53.000,50.000,86.000,0.000
318201.000,233945.000,228700.000,66860.000,66816.000,92749.000,30678.000,18043.000,63.000,47.000,43.000,0.000
944365.000,53098.000,21722.000,19178.000,4322.000,5697.000,4940.000,2585.000,70.000,53.000,40.000,0.000
17239.000,41633.000,875.000,2001.000,4260.000,7672.000,2916.000,1161.000,63.000,50.000,-51.000,0.000
721765.000,33430.000,20016.000,26300.000,24118.000,36658.000,8579.000,2575.000,66.000,29.000,54.000,0.000
123278.000,35177.000,2888.000,8180.000,15575.000,5013.000,3263.000,580.000,77.000,38.000,69.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
527242.000,23366.000,955.000,2482.000,1875.000,1430.000,910.000,347.000,0.000,0.000,9.000,0.000
298542.000,153387.000,127986.000,19896.000,151787.000,28541.000,22119.000,8087.000,0.000,0.000,-9.000,0.000
183202.000,35989.000,14028.000,15772.000,9543.000,10013.000,6817.000,1871.000,0.000,0.000,212.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
244482.000,49235.000,43627.000,77053.000,20563.000,86273.000,19211.000,12301.000,0.000,0.000,-26.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
247637.000,1587.000,918.000,2286.000,1293.000,932.000,568.000,312.000,0.000,0.000,21.000,0.000
166682.000,129999.000,115634.000,29429.000,19728.000,26077.000,13173.000,4965.000,0.000,0.000,58.000,0.000
1815432.000,134988.000,14513.000,14547.000,24739.000,17722.000,8053.000,2229.000,0.000,0.000,133.000,0.000
348905.000,102688.000,2004.000,19985.000,11951.000,3795.000,11379.000,2205.000,0.000,0.000,-26.000,0.000
1620131.000,149104.000,59938.000,141069.000,100624.000,64343.000,20688.000,5289.000,0.000,0.000,50.000,0.000
980777.000,447525.000,31524.000,30433.000,65125.000,24213.000,26041.000,9003.000,51.000,48.000,-27.000,0.000
715653.000,452204.000,46303.000,104569.000,45439.000,63440.000,47345.000,6711.000,48.000,35.000,53.000,0.000
375280.000,91643.000,5300.000,37453.000,38046.000,11141.000,8983.000,1965.000,54.000,30.000,98.000,0.000
1654474.000,684267.000,18455.000,88035.000,89208.000,25088.000,27567.000,10717.000,57.000,30.000,178.000,0.000
568192.000,220677.000,116443.000,67197.000,30183.000,39014.000,41964.000,8389.000,38.000,8.000,-69.000,0.000
873488.000,1015665.000,76733.000,106245.000,84171.000,66915.000,14416.000,4800.000,47.000,30.000,-22.000,0.000
1461681.000,61386.000,20683.000,27817.000,16932.000,16114.000,5140.000,644.000,40.000,24.000,70.000,0.000
740855.000,26868.000,7127.000,26167.000,9079.000,6519.000,3136.000,2550.000,47.000,30.000,77.000,0.000
3709984.000,525143.000,32816.000,74183.000,88310.000,75796.000,30090.000,42129.000,60.000,57.000,42.000,0.000
776188.000,84380.000,38925.000,62567.000,21001.000,26532.000,15559.000,4231.000,63.000,40.000,26.000,0.000
1151147.000,499169.000,25984.000,74872.000,74720.000,80910.000,19398.000,10780.000,70.000,60.000,3.000,0.000
704617.000,120005.000,40944.000,18918.000,20066.000,20188.000,9835.000,2431.000,69.000,44.000,218.000,0.000
706703.000,17343.000,6286.000,4779.000,8150.000,12479.000,4449.000,1933.000,70.000,34.000,24.000,0.000
2268735.000,79028.000,44880.000,75333.000,104800.000,44361.000,17973.000,4434.000,84.000,40.000,-52.000,0.000
256075.000,59114.000,11696.000,29093.000,10738.000,13201.000,20001.000,2493.000,90.000,37.000,9.000,0.000
642260.000,750547.000,149966.000,86982.000,55091.000,79211.000,31100.000,4265.000,90.000,51.000,73.000,0.000
377363.000,147350.000,52232.000,28313.000,39275.000,37753.000,12169.000,12085.000,84.000,47.000,91.000,0.000
1124767.000,116402.000,20113.000,8279.000,8397.000,25637.000,14846.000,7895.000,75.000,50.000,70.000,0.000
2565396.000,363693.000,46073.000,101342.000,55261.000,49249.000,56450.000,14831.000,74.000,35.000,-82.000,0.000
761735.000,212660.000,43623.000,13378.000,20952.000,15223.000,13869.000,2283.000,69.000,27.000,22.000,0.000
443062.000,226354.000,11734.000,9976.000,9080.000,43089.000,8185.000,1790.000,66.000,24.000,114.000,0.000
454529.000,48841.000,1344.000,12344.000,2417.000,2122.000,3819.000,1998.000,64.000,7.000,-187.000,0.000
1975385.000,130578.000,26715.000,16959.000,36804.000,23465.000,11279.000,8713.000,47.000,11.000,-1994.000,0.000
704565.000,406591.000,85346.000,61850.000,16093.000,44809.000,121504.000,115260.000,47.000,11.000,156.000,0.000
1390649.000,204214.000,38758.000,10745.000,26215.000,30412.000,9059.000,3634.000,47.000,11.000,-100.000,0.000
1845605.000,42133.000,17042.000,8486.000,13099.000,17291.000,12241.000,2463.000,50.000,7.000,-226.000,0.000
315801.000,36384.000,13978.000,13556.000,6886.000,10175.000,3700.000,1836.000,66.000,14.000,96.000,0.000
665570.000,236968.000,22295.000,49346.000,65223.000,43114.000,16815.000,15549.000,64.000,40.000,140.000,0.000
63691.000,86841.000,28940.000,13501.000,26012.000,7020.000,8909.000,2270.000,80.000,38.000,-20.000,0.000
2098457.000,320557.000,152572.000,28746.000,60499.000,48948.000,17097.000,7501.000,70.000,47.000,74.000,0.000
1779870.000,127501.000,7843.000,38527.000,95074.000,37282.000,27093.000,6643.000,60.000,48.000,54.000,0.000
697244.000,134745.000,168729.000,81331.000,108422.000,65733.000,25566.000,10578.000,64.000,35.000,-2.000,0.000
197875.000,116939.000,11189.000,4142.000,20576.000,18282.000,5816.000,1725.000,69.000,53.000,-90.000,0.000
258047.000,119266.000,50608.000,22723.000,22965.000,19412.000,9305.000,6118.000,78.000,35.000,83.000,0.000
318544.000,629061.000,112591.000,87051.000,44723.000,32532.000,23483.000,14725.000,81.000,37.000,290.000,0.000
55204.000,43854.000,18386.000,5843.000,9851.000,2323.000,1988.000,2140.000,61.000,43.000,-4.000,0.000
153924.000,122696.000,9765.000,18919.000,23569.000,11450.000,3446.000,740.000,43.000,35.000,6.000,0.000
1698843.000,108162.000,149153.000,42463.000,58262.000,32918.000,24959.000,7915.000,38.000,43.000,91.000,0.000
1190217.000,204998.000,11795.000,27903.000,35945.000,19152.000,25381.000,5193.000,38.000,53.000,49.000,0.000
664857.000,104240.000,25530.000,19529.000,12063.000,9073.000,13903.000,3160.000,47.000,43.000,84.000,0.000
1822356.000,1485059.000,70268.000,140077.000,59055.000,37213.000,19476.000,16709.000,51.000,41.000,-29.000,0.000
1688313.000,186891.000,28178.000,30705.000,70967.000,76244.000,45226.000,13631.000,40.000,37.000,36.000,0.000
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
1069.000,202.000,50.000,50.000,40.000,24.000,10.000,11.000,0.000,0.000,21.000,0.000
